data,label
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\433.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\434.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\435.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\436.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\437.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\438.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\439.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\44.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\440.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\441.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\442.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\443.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\444.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\445.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\446.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\447.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\448.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\449.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\45.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\450.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\451.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\452.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\453.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\454.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\455.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\456.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\457.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\458.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\459.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\46.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\460.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\461.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\462.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\463.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\464.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\465.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\466.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\467.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\468.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\469.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\47.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\470.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\471.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\472.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\473.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\474.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\475.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\476.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\477.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\478.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\479.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\48.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\480.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\481.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\482.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\483.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\484.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\485.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\486.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\487.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\488.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\489.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\49.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\490.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\491.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\492.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\493.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\494.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\495.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\496.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\497.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\498.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\499.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\5.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\50.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\51.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\52.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\53.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\54.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\55.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\56.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\57.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\58.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\59.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\6.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\60.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\61.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\62.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\63.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\64.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\65.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\66.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\67.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\68.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\69.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\7.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\70.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\71.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\72.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\73.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\74.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\75.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\76.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\77.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\78.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\79.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\8.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\80.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\81.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\82.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\83.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\84.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\85.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\86.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\87.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\88.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\89.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\9.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\90.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\91.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\92.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\93.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\94.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\95.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\96.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\97.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\98.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\6\99.txt,6
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\0.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\1.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\10.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\100.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\101.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\102.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\103.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\104.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\105.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\106.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\107.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\108.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\109.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\11.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\110.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\111.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\112.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\113.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\114.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\115.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\116.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\117.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\118.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\119.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\12.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\120.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\121.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\122.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\123.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\124.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\125.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\126.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\127.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\128.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\129.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\13.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\130.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\131.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\132.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\133.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\134.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\135.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\136.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\137.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\138.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\139.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\14.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\140.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\141.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\142.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\143.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\144.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\145.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\146.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\147.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\148.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\149.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\15.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\150.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\151.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\152.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\153.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\154.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\155.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\156.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\157.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\158.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\159.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\16.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\160.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\161.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\162.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\163.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\164.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\165.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\166.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\167.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\168.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\169.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\17.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\170.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\171.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\172.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\173.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\174.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\175.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\176.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\177.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\178.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\179.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\18.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\180.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\181.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\182.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\183.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\184.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\185.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\186.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\187.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\188.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\189.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\19.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\190.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\191.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\192.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\193.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\194.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\195.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\196.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\197.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\198.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\199.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\2.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\20.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\200.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\201.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\202.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\203.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\204.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\205.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\206.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\207.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\208.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\209.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\21.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\210.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\211.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\212.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\213.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\214.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\215.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\216.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\217.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\218.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\219.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\22.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\220.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\221.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\222.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\223.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\224.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\225.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\226.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\227.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\228.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\229.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\23.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\230.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\231.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\232.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\233.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\234.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\235.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\236.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\237.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\238.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\239.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\24.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\240.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\241.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\242.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\243.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\244.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\245.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\246.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\247.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\248.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\249.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\25.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\250.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\251.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\252.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\253.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\254.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\255.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\256.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\257.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\258.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\259.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\26.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\260.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\261.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\262.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\263.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\264.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\265.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\266.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\267.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\268.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\269.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\27.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\270.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\271.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\272.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\273.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\274.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\275.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\276.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\277.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\278.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\279.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\28.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\280.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\281.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\282.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\283.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\284.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\285.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\286.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\287.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\288.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\289.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\29.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\290.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\291.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\292.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\293.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\294.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\295.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\296.txt,7
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\7\297.txt,7
