cwt_data,label,stft_data
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_218.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_218.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_219.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_219.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_22.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_22.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_220.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_220.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_221.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_221.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_222.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_222.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_223.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_223.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_224.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_224.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_225.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_225.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_226.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_226.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_227.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_227.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_228.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_228.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_229.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_229.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_23.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_23.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_230.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_230.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_231.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_231.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_232.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_232.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_233.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_233.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_234.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_234.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_235.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_235.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_236.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_236.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_237.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_237.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_238.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_238.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_239.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_239.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_24.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_24.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_240.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_240.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_241.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_241.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_242.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_242.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_243.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_243.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_244.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_244.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_245.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_245.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_246.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_246.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_247.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_247.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_248.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_248.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_249.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_249.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_25.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_25.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_250.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_250.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_251.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_251.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_252.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_252.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_253.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_253.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_254.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_254.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_255.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_255.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_256.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_256.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_257.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_257.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_258.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_258.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_259.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_259.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_26.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_26.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_260.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_260.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_261.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_261.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_262.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_262.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_263.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_263.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_264.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_264.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_265.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_265.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_266.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_266.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_267.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_267.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_268.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_268.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_269.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_269.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_27.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_27.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_270.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_270.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_271.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_271.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_272.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_272.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_273.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_273.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_274.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_274.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_275.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_275.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_276.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_276.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_277.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_277.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_278.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_278.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_279.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_279.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_28.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_28.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_280.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_280.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_281.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_281.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_282.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_282.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_283.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_283.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_284.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_284.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_285.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_285.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_286.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_286.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_287.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_287.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_288.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_288.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_289.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_289.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_29.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_29.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_290.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_290.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_291.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_291.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_292.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_292.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_293.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_293.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_294.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_294.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_295.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_295.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_296.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_296.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_297.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_297.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_298.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_298.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_299.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_299.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_3.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_3.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_30.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_30.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_300.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_300.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_301.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_301.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_302.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_302.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_303.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_303.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_304.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_304.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_305.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_305.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_306.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_306.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_307.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_307.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_308.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_308.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_309.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_309.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_31.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_31.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_310.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_310.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_311.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_311.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_312.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_312.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_313.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_313.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_314.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_314.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_315.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_315.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_316.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_316.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_317.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_317.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_318.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_318.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_319.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_319.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_32.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_32.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_320.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_320.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_321.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_321.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_322.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_322.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_323.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_323.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_324.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_324.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_325.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_325.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_326.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_326.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_327.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_327.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_328.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_328.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_329.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_329.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_33.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_33.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_330.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_330.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_331.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_331.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_332.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_332.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_333.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_333.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_334.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_334.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_335.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_335.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_336.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_336.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_337.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_337.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_338.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_338.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_339.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_339.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_34.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_34.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_340.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_340.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_341.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_341.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_342.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_342.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_343.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_343.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_344.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_344.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_345.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_345.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_346.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_346.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_347.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_347.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_348.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_348.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_349.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_349.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_35.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_35.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_350.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_350.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_351.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_351.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_352.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_352.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_353.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_353.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_354.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_354.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_355.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_355.png
